variant,size,rep,runtime_sec,iterations,row_error,col_error,objective,num_processes,partition_mode,rank_weights_csv,suggested_rank_weights_csv,json,log
weighted_equal,9000,2,3.937441391,50,9.003957017608222e-09,9.003956967789132e-09,0.0999996018982229,3,weighted-chunk,"1,1,1","0.9389661152,0.9535597347,1.10747415",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_equal_9000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_equal_9000_np3_rep2.log
weighted_equal,9000,3,4.056930525,50,9.003957017608222e-09,9.003956967789132e-09,0.0999996018982229,3,weighted-chunk,"1,1,1","0.9908654299,0.9113172262,1.097817344",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_equal_9000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_equal_9000_np3_rep3.log
weighted_equal,9000,4,3.8510258449999997,50,9.003957017608222e-09,9.003956967789132e-09,0.0999996018982229,3,weighted-chunk,"1,1,1","0.9738347534,0.9415110378,1.084654209",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_equal_9000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_equal_9000_np3_rep4.log
weighted_manual_211,10000,1,6.413174035,50,1.0003939635721843e-08,1.000393960888784e-08,0.09999382893214467,3,weighted-chunk,"2,1,1","0.9307918911,0.9561513336,1.113056775",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_10000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_10000_np3_rep1.log
weighted_manual_211,10000,2,6.663510048,50,1.0003939635721843e-08,1.000393960888784e-08,0.09999382893214467,3,weighted-chunk,"2,1,1","0.9022671379,0.9687453209,1.128987541",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_10000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_10000_np3_rep2.log
weighted_manual_211,10000,3,6.318210275999999,50,1.0003939635721843e-08,1.000393960888784e-08,0.09999382893214467,3,weighted-chunk,"2,1,1","0.9474706907,0.9665077053,1.086021604",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_10000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_10000_np3_rep3.log
weighted_manual_211,10000,4,6.372619339,50,1.0003939635721843e-08,1.000393960888784e-08,0.09999382893214467,3,weighted-chunk,"2,1,1","0.9387002714,0.951300474,1.109999255",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_10000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_10000_np3_rep4.log
weighted_manual_211,11000,1,7.650850922,50,1.1003922542233242e-08,1.1003922551354093e-08,0.09999828572852648,3,weighted-chunk,"2,1,1","0.9388316208,0.9279053566,1.133263023",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_11000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_11000_np3_rep1.log
weighted_manual_211,11000,2,7.618427135,50,1.1003922542233242e-08,1.1003922551354093e-08,0.09999828572852648,3,weighted-chunk,"2,1,1","0.9343951427,0.9507435768,1.11486128",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_11000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_11000_np3_rep2.log
weighted_manual_211,11000,3,7.658406346,50,1.1003922542233242e-08,1.1003922551354093e-08,0.09999828572852648,3,weighted-chunk,"2,1,1","0.9378816236,0.9755222866,1.08659609",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_11000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_11000_np3_rep3.log
weighted_manual_211,11000,4,7.809057581999999,50,1.1003922542233242e-08,1.1003922551354093e-08,0.09999828572852648,3,weighted-chunk,"2,1,1","0.9215241519,0.9566265644,1.121849284",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_11000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_11000_np3_rep4.log
weighted_manual_211,12000,1,8.753952601,50,1.2003910778275945e-08,1.2003910749951163e-08,0.09999918236084496,3,weighted-chunk,"2,1,1","0.9690794117,0.9313470164,1.099573572",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_12000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_12000_np3_rep1.log
weighted_manual_211,12000,2,8.752504179999999,50,1.2003910778275945e-08,1.2003910749951163e-08,0.09999918236084496,3,weighted-chunk,"2,1,1","0.9686280762,0.9400552865,1.091316637",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_12000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_12000_np3_rep2.log
weighted_manual_211,12000,3,8.673647563000001,50,1.2003910778275945e-08,1.2003910749951163e-08,0.09999918236084496,3,weighted-chunk,"2,1,1","0.9577691393,0.9523358655,1.089894995",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_12000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_12000_np3_rep3.log
weighted_manual_211,12000,4,9.879102159,50,1.2003910778275945e-08,1.2003910749951163e-08,0.09999918236084496,3,weighted-chunk,"2,1,1","0.8707507682,0.9963820965,1.132867135",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_12000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_12000_np3_rep4.log
weighted_manual_211,2000,1,0.612529194,50,2.0041412148548085e-09,2.0041411754982696e-09,0.10013719867161819,3,weighted-chunk,"2,1,1","0.9712673136,0.8820787672,1.146653919",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_2000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_2000_np3_rep1.log
weighted_manual_211,2000,2,0.615360799,50,2.0041412148548085e-09,2.0041411754982696e-09,0.10013719867161819,3,weighted-chunk,"2,1,1","0.8787267344,0.8846373737,1.236635892",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_2000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_2000_np3_rep2.log
weighted_manual_211,2000,3,0.6185696079999999,50,2.0041412148548085e-09,2.0041411754982696e-09,0.10013719867161819,3,weighted-chunk,"2,1,1","0.9498496748,0.852087213,1.198063112",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_2000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_2000_np3_rep3.log
weighted_manual_211,2000,4,0.644748701,50,2.0041412148548085e-09,2.0041411754982696e-09,0.10013719867161819,3,weighted-chunk,"2,1,1","0.90648158,0.9032513281,1.190267092",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_2000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_2000_np3_rep4.log
weighted_manual_211,3000,1,0.888493962,50,3.00412388059201e-09,3.0041239318747727e-09,0.10008101795440508,3,weighted-chunk,"2,1,1","0.9156969416,0.9116474111,1.172655647",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_3000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_3000_np3_rep1.log
weighted_manual_211,3000,2,0.808868122,50,3.00412388059201e-09,3.0041239318747727e-09,0.10008101795440508,3,weighted-chunk,"2,1,1","0.9543613799,0.9225612126,1.123077407",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_3000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_3000_np3_rep2.log
weighted_manual_211,3000,3,0.995445085,50,3.00412388059201e-09,3.0041239318747727e-09,0.10008101795440508,3,weighted-chunk,"2,1,1","0.8731828625,0.9910096271,1.13580751",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_3000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_3000_np3_rep3.log
weighted_manual_211,3000,4,0.9331039600000001,50,3.00412388059201e-09,3.0041239318747727e-09,0.10008101795440508,3,weighted-chunk,"2,1,1","0.9437496382,0.9626321376,1.093618224",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_3000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_3000_np3_rep4.log
weighted_manual_211,4000,1,1.375255417,50,4.003998698950181e-09,4.003998689029731e-09,0.10001810744138624,3,weighted-chunk,"2,1,1","0.9089170326,0.9361888148,1.154894153",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_4000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_4000_np3_rep1.log
weighted_manual_211,4000,2,1.352407004,50,4.003998698950181e-09,4.003998689029731e-09,0.10001810744138624,3,weighted-chunk,"2,1,1","0.9065274605,0.9496067305,1.143865809",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_4000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_4000_np3_rep2.log
weighted_manual_211,4000,3,1.351535814,50,4.003998698950181e-09,4.003998689029731e-09,0.10001810744138624,3,weighted-chunk,"2,1,1","0.9192786745,0.9400657616,1.140655564",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_4000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_4000_np3_rep3.log
weighted_manual_211,4000,4,1.300197625,50,4.003998698950181e-09,4.003998689029731e-09,0.10001810744138624,3,weighted-chunk,"2,1,1","0.9386523825,0.9366544471,1.12469317",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_4000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_4000_np3_rep4.log
weighted_manual_211,5000,1,1.919544467,50,5.004002774292157e-09,5.00400276835615e-09,0.1000214549172955,3,weighted-chunk,"2,1,1","0.9235590989,0.9482261105,1.128214791",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_5000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_5000_np3_rep1.log
weighted_manual_211,5000,2,1.966943149,50,5.004002774292157e-09,5.00400276835615e-09,0.1000214549172955,3,weighted-chunk,"2,1,1","0.8978786894,0.9522276919,1.149893619",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_5000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_5000_np3_rep2.log
weighted_manual_211,5000,3,1.845498155,50,5.004002774292157e-09,5.00400276835615e-09,0.1000214549172955,3,weighted-chunk,"2,1,1","0.9556529908,0.9429151867,1.101431823",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_5000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_5000_np3_rep3.log
weighted_manual_211,5000,4,2.0158070969999997,50,5.004002774292157e-09,5.00400276835615e-09,0.1000214549172955,3,weighted-chunk,"2,1,1","0.891239185,0.9893777898,1.119383025",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_5000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_5000_np3_rep4.log
weighted_manual_211,6000,1,2.613884523,50,6.004001552113898e-09,6.004001557941485e-09,0.09999779825359377,3,weighted-chunk,"2,1,1","0.9262648697,0.9617996399,1.11193549",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_6000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_6000_np3_rep1.log
weighted_manual_211,6000,2,2.582329258,50,6.004001552113898e-09,6.004001557941485e-09,0.09999779825359377,3,weighted-chunk,"2,1,1","0.9233722535,0.9588990236,1.117728723",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_6000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_6000_np3_rep2.log
weighted_manual_211,6000,3,2.5660721179999997,50,6.004001552113898e-09,6.004001557941485e-09,0.09999779825359377,3,weighted-chunk,"2,1,1","0.9382242261,0.9468691054,1.114906668",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_6000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_6000_np3_rep3.log
weighted_manual_211,6000,4,2.5562313590000003,50,6.004001552113898e-09,6.004001557941485e-09,0.09999779825359377,3,weighted-chunk,"2,1,1","0.9365771542,0.9537650574,1.109657788",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_6000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_6000_np3_rep4.log
weighted_manual_211,7000,1,3.527978178,50,7.003961371136345e-09,7.003961377614453e-09,0.10000462254472968,3,weighted-chunk,"2,1,1","0.8982937806,0.9837978264,1.117908393",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_7000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_7000_np3_rep1.log
weighted_manual_211,7000,2,3.1821037449999996,50,7.003961371136345e-09,7.003961377614453e-09,0.10000462254472968,3,weighted-chunk,"2,1,1","0.966184765,0.9537599562,1.080055279",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_7000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_7000_np3_rep2.log
weighted_manual_211,7000,3,3.2051760309999997,50,7.003961371136345e-09,7.003961377614453e-09,0.10000462254472968,3,weighted-chunk,"2,1,1","0.9561776305,0.9530972812,1.090725088",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_7000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_7000_np3_rep3.log
weighted_manual_211,7000,4,3.245227903,50,7.003961371136345e-09,7.003961377614453e-09,0.10000462254472968,3,weighted-chunk,"2,1,1","0.9518156582,0.9446457205,1.103538621",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_7000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_7000_np3_rep4.log
weighted_manual_211,8000,1,4.374672139,50,8.003961393432445e-09,8.003961408394435e-09,0.09999732950017226,3,weighted-chunk,"2,1,1","0.9066433636,0.9758663327,1.117490304",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_8000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_8000_np3_rep1.log
weighted_manual_211,8000,2,4.394198786,50,8.003961393432445e-09,8.003961408394435e-09,0.09999732950017226,3,weighted-chunk,"2,1,1","0.9102761211,0.9767407978,1.112983081",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_8000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_8000_np3_rep2.log
weighted_manual_211,8000,3,4.2807475209999994,50,8.003961393432445e-09,8.003961408394435e-09,0.09999732950017226,3,weighted-chunk,"2,1,1","0.9238971021,0.963302956,1.112799942",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_8000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_8000_np3_rep3.log
weighted_manual_211,8000,4,4.3031908560000005,50,8.003961393432445e-09,8.003961408394435e-09,0.09999732950017226,3,weighted-chunk,"2,1,1","0.9229838704,0.9597808288,1.117235301",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_8000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_8000_np3_rep4.log
weighted_manual_211,9000,1,5.168832516,50,9.00395700547871e-09,9.003956952407014e-09,0.09999960189822008,3,weighted-chunk,"2,1,1","0.9401961257,0.9585716862,1.101232188",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_9000_np3_rep1.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_9000_np3_rep1.log
weighted_manual_211,9000,2,5.441454479,50,9.00395700547871e-09,9.003956952407014e-09,0.09999960189822008,3,weighted-chunk,"2,1,1","0.9103688946,0.9802928324,1.109338273",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_9000_np3_rep2.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_9000_np3_rep2.log
weighted_manual_211,9000,3,5.065704224,50,9.00395700547871e-09,9.003956952407014e-09,0.09999960189822008,3,weighted-chunk,"2,1,1","0.9665277585,0.9414279941,1.092044247",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_9000_np3_rep3.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_9000_np3_rep3.log
weighted_manual_211,9000,4,5.361682833,50,9.00395700547871e-09,9.003956952407014e-09,0.09999960189822008,3,weighted-chunk,"2,1,1","0.9159967562,0.9608022028,1.123201041",/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/weighted_manual_211_9000_np3_rep4.json,/home/tung/Parallel-Programming-Project/mpi-sinkhorn-step/results/bench_cpp_router3_dynamic_fixed50_reps4/logs/weighted_manual_211_9000_np3_rep4.log
